Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status
TXN-003494,2032-07-25,ACCT-890064,Citibank,-3.968629,-4.0552125,Break
TXN-003497,2032-07-28,ACCT-038540,HSBC,2519.0708,2580.8684,Match
TXN-003507,2032-08-07,ACCT-920430,Chase,20.872002,31.239307,Break
TXN-003508,2032-08-08,ACCT-954523,HSBC,-3.2795537,-3.419636,Break
TXN-003511,2032-08-11,ACCT-671516,Citibank,-3.7561903,-3.4775457,Break
TXN-003512,2032-08-12,ACCT-608557,Bank of America,-4.005633,-4.0976257,Break
TXN-003517,2032-08-17,ACCT-046035,Wells Fargo,-3.6136966,-3.9482737,Match
TXN-003518,2032-08-18,ACCT-864515,Citibank,408.13022,222.8254,Break
TXN-003526,2032-08-26,ACCT-046502,Chase,2612.743,2663.9036,Match
TXN-003531,2032-08-31,ACCT-316933,Wells Fargo,-4.004633,-4.0957036,Break
TXN-003532,2032-09-01,ACCT-936223,Bank of America,-4.005636,-4.097636,Break
TXN-003538,2032-09-07,ACCT-776044,Chase,321.282,705.4983,Match
TXN-003548,2032-09-17,ACCT-294458,Citibank,141.80022,84.601456,Match
TXN-003550,2032-09-19,ACCT-129032,HSBC,-3.7210712,-3.6454053,Break
TXN-003554,2032-09-23,ACCT-613723,HSBC,-3.7908864,-3.8182638,Break
TXN-003557,2032-09-26,ACCT-150394,Citibank,1366.0728,1417.1212,Match
TXN-003558,2032-09-27,ACCT-091361,Bank of America,-2.3163712,-1.211917,Break
TXN-003562,2032-10-01,ACCT-004699,Citibank,-3.2351391,-2.1563501,Break
TXN-003563,2032-10-02,ACCT-587733,Chase,214.1527,138.5268,Break
TXN-003565,2032-10-04,ACCT-558318,Bank of America,-4.0056343,-4.0976324,Break
TXN-003566,2032-10-05,ACCT-786662,Chase,-3.910787,-3.8102546,Break
TXN-003569,2032-10-08,ACCT-386683,Chase,-4.003171,-4.0936847,Break
TXN-003573,2032-10-12,ACCT-994655,Citibank,-3.9994369,-4.073703,Break
TXN-003577,2032-10-16,ACCT-117497,Bank of America,-4.005636,-4.097636,Break
TXN-003580,2032-10-19,ACCT-151543,Chase,37.76447,38.032948,Break
TXN-003582,2032-10-21,ACCT-561657,Wells Fargo,-4.005333,-4.0970907,Break
TXN-003585,2032-10-24,ACCT-171387,HSBC,2715.2043,2618.8706,Match
TXN-003587,2032-10-26,ACCT-653322,Citibank,-4.005522,-4.097479,Match
TXN-003589,2032-10-28,ACCT-122293,Citibank,53.7993,21.987213,Break
TXN-003592,2032-10-31,ACCT-161900,Citibank,-4.004379,-4.096436,Break
TXN-003595,2032-11-03,ACCT-389156,Wells Fargo,-4.000522,-4.0899253,Break
TXN-003597,2032-11-05,ACCT-652951,Wells Fargo,-3.9639359,-4.0134997,Break
TXN-003599,2032-11-07,ACCT-798016,Citibank,-4.005604,-4.097577,Break
TXN-003601,2032-11-09,ACCT-108072,Wells Fargo,-4.0056295,-4.0976324,Match
TXN-003604,2032-11-12,ACCT-036147,Citibank,-4.005636,-4.097636,Match
TXN-003605,2032-11-13,ACCT-440996,HSBC,922.25134,761.80914,Break
TXN-003611,2032-11-19,ACCT-569350,HSBC,588.0712,704.0905,Break
TXN-003619,2032-11-27,ACCT-679261,Chase,135.43437,246.2675,Match
TXN-003628,2032-12-06,ACCT-486618,Bank of America,-3.7915113,-3.55703,Match
TXN-003630,2032-12-08,ACCT-290840,Citibank,54.735558,80.61858,Break
TXN-003632,2032-12-10,ACCT-695489,Citibank,-0.89003456,5.2694645,Break
TXN-003633,2032-12-11,ACCT-189930,Chase,-4.005622,-4.097626,Match
TXN-003634,2032-12-12,ACCT-108064,Citibank,525.5203,475.06027,Break
TXN-003637,2032-12-15,ACCT-036645,Bank of America,0.7775334,1.7071065,Match
TXN-003639,2032-12-17,ACCT-355783,Citibank,-3.5991144,-3.736928,Match
TXN-003641,2032-12-19,ACCT-721689,Bank of America,-4.005611,-4.097622,Match
TXN-003645,2032-12-23,ACCT-272839,Chase,-0.774999,2.6205208,Match
TXN-003649,2032-12-27,ACCT-417969,Wells Fargo,0.47872338,4.8673124,Break
TXN-003653,2032-12-31,ACCT-002316,HSBC,-4.0014796,-4.090981,Break
TXN-003655,2033-01-02,ACCT-608366,Citibank,1981.8003,2207.8618,Match
TXN-003658,2033-01-05,ACCT-014479,HSBC,-3.747275,-3.8225718,Break
TXN-003660,2033-01-07,ACCT-708271,Chase,-4.001413,-4.0953016,Match
TXN-003666,2033-01-13,ACCT-796635,Wells Fargo,-4.0051894,-4.0973372,Match
TXN-003670,2033-01-17,ACCT-337329,Citibank,-4.005633,-4.097625,Break
TXN-003671,2033-01-18,ACCT-789027,Citibank,-3.999193,-4.0741687,Break
TXN-003673,2033-01-20,ACCT-789908,Bank of America,-3.8931272,-3.7677877,Break
TXN-003675,2033-01-22,ACCT-939702,HSBC,1374.2537,1749.0625,Break
TXN-003676,2033-01-23,ACCT-204912,HSBC,2811.2678,2771.6228,Match
TXN-003677,2033-01-24,ACCT-981617,Chase,-4.004055,-4.0953364,Match
TXN-003679,2033-01-26,ACCT-145807,HSBC,1070.1624,931.8919,Break
TXN-003680,2033-01-27,ACCT-252061,Citibank,28.689669,89.14149,Match
TXN-003684,2033-01-31,ACCT-401607,Citibank,-4.0009084,-4.081396,Break
TXN-003688,2033-02-04,ACCT-404906,Citibank,1151.4213,1152.4047,Match
TXN-003691,2033-02-07,ACCT-358034,Citibank,-4.005636,-4.097636,Match
TXN-003695,2033-02-11,ACCT-098554,Chase,-4.0056295,-4.097625,Match
TXN-003696,2033-02-12,ACCT-234362,Citibank,145.79897,454.40598,Match
TXN-003697,2033-02-13,ACCT-223702,HSBC,1455.6575,1179.5833,Break
TXN-003698,2033-02-14,ACCT-874538,Wells Fargo,-4.0053744,-4.097515,Break
TXN-003701,2033-02-17,ACCT-724425,Chase,332.40176,347.27603,Match
TXN-003702,2033-02-18,ACCT-419994,Citibank,-3.9954774,-4.0878267,Match
TXN-003710,2033-02-26,ACCT-439093,Bank of America,-1.590541,-0.51359046,Break
TXN-003712,2033-02-28,ACCT-547635,Citibank,-3.9706283,-3.9957438,Break
TXN-003713,2033-03-01,ACCT-586349,HSBC,123.683815,182.51057,Break
TXN-003714,2033-03-02,ACCT-130904,Citibank,-3.7497027,-3.8806157,Match
TXN-003715,2033-03-03,ACCT-775212,HSBC,-4.0052094,-4.0973206,Break
TXN-003717,2033-03-05,ACCT-229691,Chase,11.56684,49.315277,Match
TXN-003720,2033-03-08,ACCT-551434,Citibank,-4.005629,-4.097617,Break
TXN-003725,2033-03-13,ACCT-845356,Chase,-4.005444,-4.097155,Match
TXN-003726,2033-03-14,ACCT-749509,Chase,145.4591,319.77032,Break
TXN-003727,2033-03-15,ACCT-781834,Citibank,1686.3344,1129.2373,Match
TXN-003728,2033-03-16,ACCT-665738,HSBC,9.808006,40.86521,Break
TXN-003736,2033-03-24,ACCT-741967,HSBC,1376.3671,1634.2651,Break
TXN-003738,2033-03-26,ACCT-704901,Wells Fargo,-4.0056024,-4.0976233,Break
TXN-003739,2033-03-27,ACCT-253944,Citibank,-4.005313,-4.0974345,Break
TXN-003741,2033-03-29,ACCT-131283,Bank of America,-4.0055237,-4.097229,Break
TXN-003742,2033-03-30,ACCT-892124,Chase,8.73139,13.953038,Match
TXN-003745,2033-04-02,ACCT-087015,Citibank,-3.9758425,-3.9956467,Break
TXN-003748,2033-04-05,ACCT-169783,HSBC,2718.7556,2470.42,Match
TXN-003749,2033-04-06,ACCT-814299,Wells Fargo,-3.928909,-3.9077213,Break
TXN-003751,2033-04-08,ACCT-704222,Bank of America,-4.005636,-4.097636,Break
TXN-003755,2033-04-12,ACCT-141874,Citibank,-4.005163,-4.0972924,Match
TXN-003757,2033-04-14,ACCT-338690,Citibank,-3.5041268,-3.6291895,Match
TXN-003761,2033-04-18,ACCT-024264,Bank of America,-4.004974,-4.095859,Break
TXN-003763,2033-04-20,ACCT-190689,Citibank,287.4216,321.31625,Match
TXN-003764,2033-04-21,ACCT-864962,HSBC,-4.005636,-4.097636,Break
TXN-003767,2033-04-24,ACCT-842878,Chase,13.811468,18.80032,Match
TXN-003770,2033-04-27,ACCT-688795,HSBC,-4.0056257,-4.09762,Break
TXN-003776,2033-05-03,ACCT-647544,HSBC,-3.8880837,-4.001115,Match
TXN-003779,2033-05-06,ACCT-238029,Chase,-4.005529,-4.097375,Break
TXN-003789,2033-05-16,ACCT-588311,Citibank,-4.005636,-4.097636,Match
TXN-003790,2033-05-17,ACCT-370417,HSBC,1964.1023,1445.3716,Match
TXN-003798,2033-05-25,ACCT-169368,Chase,-1.8295127,-2.5313735,Match
TXN-003805,2033-06-01,ACCT-134235,HSBC,2842.32,2743.498,Match
TXN-003809,2033-06-05,ACCT-339866,Citibank,-3.8885462,-3.9620557,Match
TXN-003811,2033-06-07,ACCT-405186,Citibank,-4.0054812,-4.0967574,Break
TXN-003813,2033-06-09,ACCT-511235,Chase,-4.001754,-4.094257,Break
TXN-003815,2033-06-11,ACCT-897742,Chase,-3.7959836,-3.6907794,Break
TXN-003819,2033-06-15,ACCT-284835,Bank of America,-4.005636,-4.0976353,Break
TXN-003829,2033-06-25,ACCT-893004,Wells Fargo,-4.005618,-4.0976305,Match
TXN-003831,2033-06-27,ACCT-510875,Chase,2538.901,2377.2905,Match
TXN-003832,2033-06-28,ACCT-745717,Chase,182.98335,429.88974,Break
TXN-003836,2033-07-02,ACCT-306795,Citibank,-4.005636,-4.097636,Match
TXN-003840,2033-07-06,ACCT-115641,Bank of America,-3.9083366,-3.8012807,Break
TXN-003841,2033-07-07,ACCT-910268,Chase,-4.0037103,-4.0947433,Match
TXN-003844,2033-07-10,ACCT-152850,HSBC,-4.0022397,-4.093093,Break
TXN-003846,2033-07-12,ACCT-690441,Bank of America,-1.8010217,1.3436459,Break
TXN-003851,2033-07-17,ACCT-265064,Chase,-4.004716,-4.09541,Break
TXN-003855,2033-07-21,ACCT-195023,Citibank,-4.0056243,-4.0975986,Break
TXN-003864,2033-07-30,ACCT-007956,Chase,363.196,321.42084,Match
TXN-003865,2033-07-31,ACCT-750484,Chase,260.43686,215.4946,Match
TXN-003868,2033-08-03,ACCT-655172,Chase,2543.9424,2070.7983,Match
TXN-003869,2033-08-04,ACCT-486055,Chase,2705.7468,2571.8425,Match
TXN-003875,2033-08-10,ACCT-661205,Citibank,-3.9721634,-3.9852798,Break
TXN-003877,2033-08-12,ACCT-192153,Citibank,-3.3709185,-3.917043,Match
TXN-003889,2033-08-24,ACCT-144982,Citibank,-2.5170798,1.6274089,Break
TXN-003891,2033-08-26,ACCT-977886,Citibank,-4.004,-4.0959587,Match
TXN-003896,2033-08-31,ACCT-795201,Citibank,-3.9981813,-4.0744195,Break
TXN-003898,2033-09-02,ACCT-319778,Citibank,-1.2028006,-1.2218281,Match
TXN-003901,2033-09-05,ACCT-173828,Citibank,-4.002565,-4.0926948,Match
TXN-003912,2033-09-16,ACCT-831101,Citibank,1451.838,962.388,Match
TXN-003914,2033-09-18,ACCT-802393,Chase,-3.910194,-3.762587,Break
TXN-003918,2033-09-22,ACCT-302950,Chase,2356.0383,2392.1394,Match
TXN-003920,2033-09-24,ACCT-717423,Bank of America,-4.005636,-4.097636,Match
TXN-003921,2033-09-25,ACCT-426438,Chase,1245.4409,1195.337,Match
TXN-003926,2033-09-30,ACCT-067090,Bank of America,1460.9528,1789.1333,Match
TXN-003927,2033-10-01,ACCT-047013,Chase,2314.9229,2173.278,Break
TXN-003931,2033-10-05,ACCT-019342,Citibank,11.033537,35.291454,Break
TXN-003939,2033-10-13,ACCT-423478,Wells Fargo,173.58328,119.351395,Break
TXN-003941,2033-10-15,ACCT-069584,Bank of America,3.0548246,18.503437,Break
TXN-003944,2033-10-18,ACCT-667488,Bank of America,-3.9990513,-4.0665236,Match
TXN-003954,2033-10-28,ACCT-472431,Citibank,-4.005636,-4.097636,Break
TXN-003959,2033-11-02,ACCT-195888,Chase,2194.767,2404.5378,Match
TXN-003960,2033-11-03,ACCT-316648,Chase,88.75385,92.614044,Match
TXN-003968,2033-11-11,ACCT-608999,HSBC,281.8791,299.25754,Break
TXN-003971,2033-11-14,ACCT-664572,Citibank,-4.0055995,-4.0976033,Match
TXN-003973,2033-11-16,ACCT-818801,HSBC,-4.005634,-4.0976315,Break
TXN-003975,2033-11-18,ACCT-772037,Chase,1400.5802,1712.8804,Match
TXN-003977,2033-11-20,ACCT-342706,HSBC,168.80309,193.2831,Break
TXN-003984,2033-11-27,ACCT-787116,Chase,-4.0036983,-4.095576,Match
TXN-003987,2033-11-30,ACCT-806583,Citibank,446.98242,461.67343,Match
TXN-003988,2033-12-01,ACCT-987921,Chase,225.91023,510.1995,Break
TXN-003989,2033-12-02,ACCT-383756,Bank of America,-4.005636,-4.097635,Break
TXN-003994,2033-12-07,ACCT-946030,Citibank,-4.0056334,-4.0976334,Match
TXN-003999,2033-12-12,ACCT-673057,Bank of America,-4.005636,-4.097636,Break
TXN-004001,2033-12-14,ACCT-002165,Citibank,-1.869697,-0.6291591,Match
TXN-004009,2033-12-22,ACCT-303763,HSBC,637.0274,743.0453,Break
TXN-004015,2033-12-28,ACCT-579918,Bank of America,-3.9843197,-4.063644,Break
TXN-004019,2034-01-01,ACCT-454226,Wells Fargo,-3.712469,-3.9424224,Match
TXN-004022,2034-01-04,ACCT-814476,HSBC,-4.005117,-4.0962443,Break
TXN-004027,2034-01-09,ACCT-180096,Citibank,1.8981513,8.425819,Match
TXN-004034,2034-01-16,ACCT-356649,Chase,2831.0015,2786.7498,Match
TXN-004037,2034-01-19,ACCT-041769,Chase,2871.0962,2844.5208,Match
TXN-004038,2034-01-20,ACCT-710117,Wells Fargo,-3.9586647,-4.0696516,Match
TXN-004041,2034-01-23,ACCT-123348,Chase,-2.3691032,1.6050113,Break
TXN-004062,2034-02-13,ACCT-555248,Citibank,76.61699,130.3905,Match
TXN-004067,2034-02-18,ACCT-594972,Wells Fargo,-4.0040426,-4.0937896,Break
TXN-004071,2034-02-22,ACCT-610162,Citibank,-4.004986,-4.09714,Match
TXN-004074,2034-02-25,ACCT-876895,HSBC,-4.0055947,-4.097597,Break
TXN-004080,2034-03-03,ACCT-371136,Citibank,-4.005346,-4.096275,Break
TXN-004083,2034-03-06,ACCT-389873,Citibank,-2.7685556,-2.4864044,Match
TXN-004084,2034-03-07,ACCT-596906,Bank of America,-3.9626381,-4.040332,Match
TXN-004089,2034-03-12,ACCT-212598,Chase,967.0672,748.6142,Break
TXN-004091,2034-03-14,ACCT-826313,Citibank,-4.005469,-4.097482,Match
TXN-004096,2034-03-19,ACCT-139448,HSBC,-4.0025287,-4.089284,Break
TXN-004108,2034-03-31,ACCT-612815,Bank of America,-3.995059,-4.0866575,Break
TXN-004110,2034-04-02,ACCT-337652,Chase,-4.0017996,-4.0943666,Match
TXN-004115,2034-04-07,ACCT-806561,Bank of America,-1.3811151,-1.466412,Match
TXN-004117,2034-04-09,ACCT-088686,Chase,-3.823161,-3.9252412,Match
TXN-004125,2034-04-17,ACCT-270012,HSBC,-4.003594,-4.092379,Break
TXN-004134,2034-04-26,ACCT-422402,Chase,1189.945,887.94037,Match
TXN-004136,2034-04-28,ACCT-953499,Citibank,-1.8496045,-0.8244833,Break
TXN-004137,2034-04-29,ACCT-565492,HSBC,-4.0019183,-4.091358,Break
TXN-004138,2034-04-30,ACCT-837931,Chase,2710.355,2459.6584,Match
TXN-004139,2034-05-01,ACCT-362526,Citibank,2.3026326,15.8145685,Break
TXN-004143,2034-05-05,ACCT-301066,Citibank,-3.9734218,-3.9515936,Break
TXN-004144,2034-05-06,ACCT-757519,Citibank,-4.0056353,-4.0976353,Match
TXN-004147,2034-05-09,ACCT-554323,Bank of America,533.01184,483.56314,Match
TXN-004151,2034-05-13,ACCT-078453,HSBC,125.45405,94.018005,Match
TXN-004156,2034-05-18,ACCT-208556,Chase,-4.004961,-4.0971646,Match
TXN-004159,2034-05-21,ACCT-127331,Chase,2294.8545,2307.6892,Match
TXN-004165,2034-05-27,ACCT-611752,Citibank,-3.998987,-4.0657573,Break
TXN-004168,2034-05-30,ACCT-239645,Citibank,104.94123,118.92287,Match
TXN-004172,2034-06-03,ACCT-383649,Chase,-3.9748983,-3.9913654,Break
TXN-004176,2034-06-07,ACCT-902864,Citibank,-3.999799,-4.081036,Break
TXN-004178,2034-06-09,ACCT-858748,Wells Fargo,-4.002331,-4.0904336,Break
TXN-004179,2034-06-10,ACCT-741927,Wells Fargo,-3.9167495,-4.018675,Break
TXN-004180,2034-06-11,ACCT-135277,HSBC,-3.9821048,-4.035288,Break
TXN-004183,2034-06-14,ACCT-953523,Citibank,-4.005605,-4.0975394,Break
TXN-004184,2034-06-15,ACCT-695287,Chase,-3.4940953,-3.7098835,Match
TXN-004187,2034-06-18,ACCT-586499,Citibank,56.976578,90.67383,Match
TXN-004188,2034-06-19,ACCT-525816,Bank of America,-4.0012875,-4.0926175,Match
TXN-004189,2034-06-20,ACCT-658816,Bank of America,31.64255,39.998898,Match
TXN-004198,2034-06-29,ACCT-432078,Citibank,90.855515,139.00931,Match
TXN-004200,2034-07-01,ACCT-654924,Bank of America,-3.9481082,-4.0495305,Match
TXN-004201,2034-07-02,ACCT-221562,HSBC,-3.8247585,-3.6686485,Break
TXN-004204,2034-07-05,ACCT-146743,Chase,2733.985,2715.4746,Match
TXN-004207,2034-07-08,ACCT-300688,Bank of America,-4.0012927,-4.0925965,Match
TXN-004209,2034-07-10,ACCT-128267,Citibank,-2.6692603,-2.4761002,Match
TXN-004212,2034-07-13,ACCT-821237,Citibank,-4.005636,-4.097636,Match
TXN-004213,2034-07-14,ACCT-674140,Chase,5.5185184,6.425643,Break
TXN-004215,2034-07-16,ACCT-306469,Bank of America,-0.9174379,7.936841,Break
TXN-004219,2034-07-20,ACCT-211559,Bank of America,578.36725,924.6653,Match
TXN-004220,2034-07-21,ACCT-767044,Bank of America,-4.0050535,-4.0962367,Break
TXN-004224,2034-07-25,ACCT-398607,HSBC,1803.3127,2128.9768,Break
TXN-004226,2034-07-27,ACCT-534406,Citibank,2172.2727,2308.7097,Match
TXN-004228,2034-07-29,ACCT-445295,Chase,113.51979,119.89024,Match
TXN-004233,2034-08-03,ACCT-156633,Bank of America,947.636,918.4899,Break
TXN-004235,2034-08-05,ACCT-355090,Chase,1294.7721,1563.2175,Match
TXN-004243,2034-08-13,ACCT-355571,Citibank,-4.0050244,-4.0960383,Break
TXN-004244,2034-08-14,ACCT-785657,Citibank,-3.7084286,-3.3794758,Break
TXN-004245,2034-08-15,ACCT-984973,HSBC,-3.9361386,-3.80382,Break
TXN-004250,2034-08-20,ACCT-725972,Bank of America,-4.0055075,-4.09739,Match
TXN-004256,2034-08-26,ACCT-338103,Citibank,-4.0051985,-4.097148,Break
TXN-004257,2034-08-27,ACCT-402130,Wells Fargo,-3.9731584,-4.064942,Break
TXN-004260,2034-08-30,ACCT-342150,HSBC,-4.005516,-4.0975323,Match
TXN-004261,2034-08-31,ACCT-371091,Wells Fargo,447.17484,330.78125,Match
TXN-004262,2034-09-01,ACCT-155721,HSBC,3.7532408,14.811921,Break
TXN-004264,2034-09-03,ACCT-902101,Bank of America,-3.7321455,-3.616225,Match
TXN-004269,2034-09-08,ACCT-930718,HSBC,2687.907,2652.751,Match
TXN-004273,2034-09-12,ACCT-336782,Citibank,2630.5837,2510.4722,Match
TXN-004275,2034-09-14,ACCT-730040,Citibank,-4.0055456,-4.0974836,Break
TXN-004279,2034-09-18,ACCT-311681,Bank of America,-4.004755,-4.0948315,Break
TXN-004283,2034-09-22,ACCT-304501,Bank of America,-4.004977,-4.096784,Break
TXN-004284,2034-09-23,ACCT-791888,Chase,244.8368,517.2648,Break
TXN-004286,2034-09-25,ACCT-111381,Citibank,-4.004119,-4.095767,Match
TXN-004287,2034-09-26,ACCT-099994,HSBC,122.72566,127.5673,Break
TXN-004290,2034-09-29,ACCT-777853,Bank of America,-4.005636,-4.0976353,Break
TXN-004294,2034-10-03,ACCT-516937,Bank of America,10.990671,16.023174,Match
TXN-004298,2034-10-07,ACCT-678241,Bank of America,-3.997368,-4.074535,Break
TXN-004301,2034-10-10,ACCT-268196,Bank of America,-4.005636,-4.097636,Break
TXN-004309,2034-10-18,ACCT-761946,Chase,173.08447,117.87552,Match
TXN-004312,2034-10-21,ACCT-698490,Bank of America,-4.0054297,-4.097466,Match
TXN-004313,2034-10-22,ACCT-024401,Citibank,-3.8930874,-4.022473,Match
TXN-004325,2034-11-03,ACCT-637256,Citibank,-3.8665657,-3.341723,Break
TXN-004328,2034-11-06,ACCT-814138,Chase,7.0082216,49.230568,Break
TXN-004331,2034-11-09,ACCT-391500,Wells Fargo,18.634907,20.154703,Break
TXN-004347,2034-11-25,ACCT-460842,Chase,-4.002443,-4.09294,Match
TXN-004350,2034-11-28,ACCT-787458,Citibank,-4.0055385,-4.0973716,Break
TXN-004352,2034-11-30,ACCT-056133,HSBC,-4.001594,-4.09399,Break
TXN-004357,2034-12-05,ACCT-400143,Bank of America,-4.0055847,-4.0976005,Match
TXN-004359,2034-12-07,ACCT-087461,Bank of America,-4.005636,-4.0976357,Break
TXN-004361,2034-12-09,ACCT-703779,Chase,-2.7220209,-2.7154093,Break
TXN-004362,2034-12-10,ACCT-698179,Wells Fargo,82.83913,81.16477,Break
TXN-004364,2034-12-12,ACCT-845356,Citibank,-4.005636,-4.097636,Match
TXN-004365,2034-12-13,ACCT-719754,Citibank,-4.0054703,-4.09668,Break
TXN-004366,2034-12-14,ACCT-905439,Citibank,2347.941,2293.8308,Match
TXN-004381,2034-12-29,ACCT-858083,HSBC,-3.2780046,-3.8596444,Match
TXN-004385,2035-01-02,ACCT-957288,Bank of America,-4.005632,-4.0976257,Break
TXN-004389,2035-01-06,ACCT-950115,HSBC,81.31471,50.829666,Match
TXN-004390,2035-01-07,ACCT-573072,Bank of America,178.54327,329.64478,Match
TXN-004400,2035-01-17,ACCT-832981,Chase,-3.9680989,-4.0625863,Match
TXN-004403,2035-01-20,ACCT-554975,Citibank,647.4202,432.05713,Match
TXN-004407,2035-01-24,ACCT-924224,Wells Fargo,-4.003511,-4.0932035,Break
TXN-004414,2035-01-31,ACCT-039829,Chase,1115.3219,1266.2723,Match
TXN-004423,2035-02-09,ACCT-356755,HSBC,193.7592,299.1225,Break
TXN-004426,2035-02-12,ACCT-567085,Citibank,366.6493,924.2208,Break
TXN-004427,2035-02-13,ACCT-346353,Wells Fargo,-4.0045967,-4.0948215,Break
TXN-004431,2035-02-17,ACCT-429499,Bank of America,-4.005636,-4.097636,Break
TXN-004432,2035-02-18,ACCT-719707,Chase,1.4739207,1.3202814,Match
TXN-004433,2035-02-19,ACCT-901307,Citibank,-4.005634,-4.0976343,Match
TXN-004434,2035-02-20,ACCT-707187,Citibank,-3.9685779,-4.0219064,Break
TXN-004436,2035-02-22,ACCT-167063,HSBC,-3.9063535,-3.8781528,Break
TXN-004438,2035-02-24,ACCT-398579,Bank of America,13.081003,47.230606,Break
TXN-004441,2035-02-27,ACCT-604098,Bank of America,-4.005606,-4.0974374,Break
TXN-004444,2035-03-02,ACCT-617138,Bank of America,146.00688,296.83298,Break
TXN-004446,2035-03-04,ACCT-722449,HSBC,-4.005636,-4.097636,Break
TXN-004452,2035-03-10,ACCT-404225,Citibank,-4.0056252,-4.09763,Match
TXN-004453,2035-03-11,ACCT-133477,Chase,21.646008,29.03627,Break
TXN-004466,2035-03-24,ACCT-528807,HSBC,2329.8643,2384.2136,Match
TXN-004469,2035-03-27,ACCT-224049,Chase,2708.7556,2570.7314,Match
TXN-004471,2035-03-29,ACCT-380144,Citibank,79.91338,87.40835,Match
TXN-004474,2035-04-01,ACCT-244127,Bank of America,-0.027415901,2.2213752,Match
TXN-004480,2035-04-07,ACCT-043648,Chase,-4.005576,-4.0975003,Break
TXN-004482,2035-04-09,ACCT-129369,Citibank,-4.005636,-4.097636,Break
TXN-004486,2035-04-13,ACCT-135599,Citibank,-1.9313782,-2.4472265,Match
TXN-004489,2035-04-16,ACCT-750095,Citibank,-4.005615,-4.09762,Match
TXN-004492,2035-04-19,ACCT-928339,Citibank,-4.0034213,-4.0965757,Break
TXN-004493,2035-04-20,ACCT-926576,Bank of America,-0.76812065,-1.641678,Match
TXN-004494,2035-04-21,ACCT-631448,Bank of America,-4.005636,-4.097636,Break
TXN-004495,2035-04-22,ACCT-724849,Wells Fargo,-4.0019255,-4.0950465,Match
TXN-004496,2035-04-23,ACCT-465884,HSBC,-3.9956896,-4.0906305,Match
TXN-004497,2035-04-24,ACCT-418010,Wells Fargo,4.5419254,6.9554176,Break
TXN-004498,2035-04-25,ACCT-177099,Chase,2587.7363,2613.9856,Match
TXN-004500,2035-04-27,ACCT-293667,Citibank,68.268,119.20039,Break
TXN-004502,2035-04-29,ACCT-729178,Wells Fargo,-4.004454,-4.0961084,Break
TXN-004518,2035-05-15,ACCT-154520,HSBC,-3.035145,-0.77218354,Break
TXN-004525,2035-05-22,ACCT-681125,Chase,-3.9363213,-3.9996676,Match
TXN-004531,2035-05-28,ACCT-819163,Chase,486.26877,396.4576,Match
TXN-004532,2035-05-29,ACCT-137148,Citibank,-2.56998,2.0214016,Match
TXN-004543,2035-06-09,ACCT-490205,Bank of America,-3.9054644,-3.8455327,Break
TXN-004544,2035-06-10,ACCT-549131,Chase,-1.090288,10.266034,Break
TXN-004545,2035-06-11,ACCT-752795,Bank of America,-4.005635,-4.097634,Break
TXN-004548,2035-06-14,ACCT-210637,Citibank,-4.004587,-4.093195,Break
TXN-004549,2035-06-15,ACCT-346985,Citibank,1627.341,1533.5488,Match
TXN-004552,2035-06-18,ACCT-404227,Citibank,328.1477,288.05145,Break
TXN-004556,2035-06-22,ACCT-151121,HSBC,1362.2211,1016.69116,Match
TXN-004559,2035-06-25,ACCT-950603,Citibank,96.885216,63.897213,Match
TXN-004564,2035-06-30,ACCT-984905,Bank of America,7.863467,41.69064,Match
TXN-004567,2035-07-03,ACCT-401359,Citibank,-4.0056334,-4.097626,Break
TXN-004570,2035-07-06,ACCT-832108,Wells Fargo,-3.9752188,-3.9664967,Break
TXN-004572,2035-07-08,ACCT-621414,Bank of America,-4.0055614,-4.097481,Break
TXN-004577,2035-07-13,ACCT-305470,Chase,1793.9419,1645.6133,Match
TXN-004578,2035-07-14,ACCT-122715,Bank of America,-2.0710936,4.7597895,Break
TXN-004579,2035-07-15,ACCT-896407,Wells Fargo,12.671209,31.324104,Break
