Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status,Break Reason
TXN-002847,2030-10-17,ACCT-858182,Citibank,185.4037,269.2533,Match,
TXN-008208,2045-06-21,ACCT-575762,Citibank,-4.005635,-4.097635,Match,
TXN-000394,2024-01-29,ACCT-044030,Bank of America,-4.0053997,-4.0974574,Match,
TXN-004437,2035-02-23,ACCT-141200,Wells Fargo,-4.0056076,-4.0976133,Break,Fraudulent/Unauthorized
TXN-009448,2048-11-12,ACCT-186323,HSBC,481.61337,334.56683,Break,Fraudulent/Unauthorized
TXN-007235,2042-10-22,ACCT-351005,Citibank,143.9173,308.00763,Break,Duplicate Entry
TXN-005399,2037-10-12,ACCT-243349,Bank of America,211.07927,214.32431,Match,
TXN-000096,2023-04-06,ACCT-498031,Chase,1561.9813,1231.5488,Match,
TXN-001663,2027-07-21,ACCT-680172,Chase,-2.973968,-3.46473,Match,
TXN-008971,2047-07-24,ACCT-668473,Bank of America,-3.2961216,-1.8227376,Break,Timing Difference
TXN-005131,2037-01-17,ACCT-990913,Chase,921.72186,782.36536,Match,
TXN-001489,2027-01-28,ACCT-807622,Chase,0.48933205,0.13161598,Match,
TXN-008317,2045-10-08,ACCT-192873,Wells Fargo,-4.0055737,-4.0976,Match,
TXN-002708,2030-05-31,ACCT-097626,Wells Fargo,-0.3544015,3.0730574,Break,Duplicate Entry
TXN-001596,2027-05-15,ACCT-624644,Chase,-4.005607,-4.0975976,Match,
TXN-009278,2048-05-26,ACCT-702701,Chase,928.37756,1139.1754,Match,
TXN-002378,2029-07-05,ACCT-553837,Bank of America,-3.9591722,-4.0452766,Break,Missing in Bank
TXN-005141,2037-01-27,ACCT-907691,HSBC,344.24228,513.19086,Break,Bank Error
TXN-006148,2039-10-31,ACCT-966151,Bank of America,-3.9953513,-4.0849366,Match,
TXN-008242,2045-07-25,ACCT-640599,Bank of America,-4.005604,-4.0976043,Match,
TXN-003949,2033-10-23,ACCT-927615,Chase,-4.0053935,-4.0969696,Break,Missing in Bank
TXN-003934,2033-10-08,ACCT-913676,Bank of America,-4.005635,-4.097635,Match,
TXN-004798,2036-02-19,ACCT-837813,Bank of America,104.70816,93.72063,Match,
TXN-004373,2034-12-21,ACCT-971330,Bank of America,-4.0056295,-4.097631,Break,Bank Error
TXN-009863,2050-01-01,ACCT-098342,Bank of America,-4.005392,-4.0974526,Match,
TXN-008243,2045-07-26,ACCT-101984,Chase,-4.00556,-4.0975513,Match,
TXN-003449,2032-06-10,ACCT-694766,Bank of America,-3.9359133,-4.003489,Match,
TXN-002944,2031-01-22,ACCT-726098,Citibank,-4.0056314,-4.0976315,Match,
TXN-002466,2029-10-01,ACCT-015017,HSBC,14.88541,23.034676,Match,
TXN-008583,2046-07-01,ACCT-213475,Bank of America,-4.0056357,-4.097636,Match,
TXN-005507,2038-01-28,ACCT-107399,Chase,2557.194,2631.8623,Match,
TXN-002699,2030-05-22,ACCT-090657,Chase,90.3165,72.31558,Match,
TXN-002448,2029-09-13,ACCT-094640,Citibank,191.42622,890.94586,Break,Missing in Books
TXN-000020,2023-01-20,ACCT-575825,Citibank,-3.903265,-3.729798,Break,Amount Mismatch
TXN-002749,2030-07-11,ACCT-818295,Citibank,45.295338,59.436546,Match,
TXN-005400,2037-10-13,ACCT-131052,Citibank,-3.9720545,-4.029573,Break,Missing in Bank
TXN-008079,2045-02-12,ACCT-759038,Bank of America,-4.00465,-4.095024,Break,Duplicate Entry
TXN-006872,2041-10-24,ACCT-952830,Bank of America,5.504668,42.681747,Break,Fraudulent/Unauthorized
TXN-004709,2035-11-22,ACCT-492177,Bank of America,-4.0056276,-4.097609,Break,Bank Error
TXN-009477,2048-12-11,ACCT-897378,HSBC,498.6474,447.8769,Match,
TXN-000810,2025-03-20,ACCT-242680,Citibank,-3.9737685,-4.0689597,Match,
TXN-007478,2043-06-22,ACCT-517023,Citibank,-3.9414778,-3.8843532,Break,Amount Mismatch
TXN-002274,2029-03-23,ACCT-477520,Citibank,-4.0056286,-4.097625,Break,Fraudulent/Unauthorized
TXN-001924,2028-04-07,ACCT-053080,HSBC,-4.005295,-4.097344,Break,Missing in Bank
TXN-001471,2027-01-10,ACCT-942524,Citibank,-3.3274674,-3.7511356,Match,
TXN-007935,2044-09-21,ACCT-401567,Chase,2430.7373,2207.3977,Match,
TXN-007408,2043-04-13,ACCT-142275,Chase,507.25174,507.12466,Break,Timing Difference
TXN-002407,2029-08-03,ACCT-900359,Bank of America,-4.005636,-4.097636,Break,Bank Error
TXN-001143,2026-02-16,ACCT-730895,Wells Fargo,97.77206,121.65284,Break,Amount Mismatch
TXN-001748,2027-10-14,ACCT-667075,Citibank,31.253061,114.58924,Break,Duplicate Entry
TXN-005710,2038-08-19,ACCT-624544,Citibank,-4.0056357,-4.0976353,Break,Bank Error
TXN-004976,2036-08-15,ACCT-135342,Bank of America,-4.0024734,-4.0931015,Match,
TXN-007301,2042-12-27,ACCT-041956,Citibank,-2.9094281,-2.3183358,Break,Missing in Books
TXN-008149,2045-04-23,ACCT-020657,Wells Fargo,1847.6105,1552.7415,Break,Duplicate Entry
TXN-002834,2030-10-04,ACCT-189382,Citibank,-3.9951243,-4.0795894,Break,Bank Error
TXN-003132,2031-07-29,ACCT-685634,HSBC,2679.7017,2328.1335,Match,
TXN-001311,2026-08-03,ACCT-497173,Citibank,189.45258,417.3733,Break,Duplicate Entry
TXN-008651,2046-09-07,ACCT-111962,Bank of America,-3.9808385,-4.0651703,Match,
TXN-006775,2041-07-19,ACCT-889817,Wells Fargo,10.286737,14.818362,Break,Timing Difference
TXN-006757,2041-07-01,ACCT-318966,Bank of America,-4.0055537,-4.097485,Break,Amount Mismatch
TXN-000621,2024-09-12,ACCT-355432,Bank of America,169.3086,270.49023,Break,Duplicate Entry
TXN-002702,2030-05-25,ACCT-399467,Chase,-4.0055447,-4.0973196,Break,Timing Difference
TXN-002200,2029-01-08,ACCT-336896,Citibank,-3.7301846,-3.7500656,Break,Bank Error
TXN-006197,2039-12-19,ACCT-236659,Citibank,33.31335,58.33384,Break,Duplicate Entry
TXN-008825,2047-02-28,ACCT-766467,Citibank,-4.0049496,-4.0953183,Break,Bank Error
TXN-001047,2025-11-12,ACCT-575762,Citibank,619.7665,701.6519,Match,
TXN-005769,2038-10-17,ACCT-271055,Bank of America,-2.6446388,0.7716416,Break,Duplicate Entry
TXN-009948,2050-03-27,ACCT-403313,Citibank,-3.7320209,-3.3077965,Break,Fraudulent/Unauthorized
TXN-009020,2047-09-11,ACCT-787499,Bank of America,-4.003751,-4.089056,Match,
TXN-000744,2025-01-13,ACCT-251356,Citibank,80.83656,422.09003,Break,Timing Difference
TXN-000223,2023-08-11,ACCT-226739,HSBC,407.21548,306.57043,Match,
TXN-003150,2031-08-16,ACCT-163266,Citibank,-4.0056214,-4.0976233,Match,
TXN-000626,2024-09-17,ACCT-395394,Citibank,1704.5381,1813.0697,Match,
TXN-009335,2048-07-22,ACCT-027693,Citibank,1.556827,3.5301607,Match,
TXN-007567,2043-09-19,ACCT-225191,Wells Fargo,-3.1532636,-2.0751157,Break,Bank Error
TXN-004583,2035-07-19,ACCT-939876,Wells Fargo,-3.9264827,-4.0454826,Break,Fraudulent/Unauthorized
TXN-005712,2038-08-21,ACCT-442766,Chase,2659.7952,2677.917,Match,
TXN-003285,2031-12-29,ACCT-853722,Chase,-3.9704912,-4.0743356,Match,
TXN-007586,2043-10-08,ACCT-809057,Citibank,3.1728709,12.726384,Break,Timing Difference
TXN-009647,2049-05-30,ACCT-152010,Bank of America,-4.0052495,-4.0966926,Match,
TXN-001531,2027-03-11,ACCT-440928,Bank of America,-0.83784926,-0.052643918,Match,
TXN-009686,2049-07-08,ACCT-988131,Chase,2357.3867,2370.3596,Match,
TXN-000354,2023-12-20,ACCT-383756,Citibank,7.98201,6.215657,Match,
TXN-002475,2029-10-10,ACCT-145663,HSBC,-3.992025,-4.0635657,Break,Bank Error
TXN-008014,2044-12-09,ACCT-418630,Chase,495.50037,696.0465,Break,Timing Difference
TXN-006476,2040-09-23,ACCT-970108,Bank of America,-4.005636,-4.097636,Break,Duplicate Entry
TXN-006450,2040-08-28,ACCT-375327,Citibank,140.92165,234.97357,Match,
TXN-000240,2023-08-28,ACCT-613419,Citibank,4.781514,20.201544,Match,
TXN-002626,2030-03-10,ACCT-062007,Wells Fargo,-3.5645642,-3.59538,Break,Fraudulent/Unauthorized
TXN-009787,2049-10-17,ACCT-343022,Chase,-3.9992235,-4.0808544,Break,Amount Mismatch
TXN-007199,2042-09-16,ACCT-444684,Chase,-2.7951055,-1.5871743,Break,Missing in Books
TXN-007693,2044-01-23,ACCT-099994,HSBC,321.20096,304.7941,Match,
TXN-002998,2031-03-17,ACCT-421104,Chase,974.3513,1363.8865,Match,
TXN-006441,2040-08-19,ACCT-396824,Citibank,-4.005627,-4.097611,Match,
TXN-004563,2035-06-29,ACCT-260516,HSBC,-4.0045724,-4.0967383,Break,Missing in Bank
TXN-008615,2046-08-02,ACCT-846610,Citibank,-4.005636,-4.097636,Match,
TXN-001480,2027-01-19,ACCT-207050,Bank of America,-4.005592,-4.097603,Match,
TXN-001019,2025-10-15,ACCT-322456,Bank of America,-3.99129,-4.049804,Break,Fraudulent/Unauthorized
TXN-003095,2031-06-22,ACCT-330886,Citibank,-4.005021,-4.0972414,Break,Timing Difference
TXN-006183,2039-12-05,ACCT-164132,HSBC,-4.003564,-4.0920897,Break,Fraudulent/Unauthorized
TXN-004961,2036-07-31,ACCT-284225,Citibank,-3.6599338,-2.6241298,Break,Missing in Bank
TXN-008493,2046-04-02,ACCT-174029,Bank of America,-4.0056357,-4.097636,Match,
TXN-001104,2026-01-08,ACCT-996861,Chase,2.056012,27.907196,Match,
TXN-006082,2039-08-26,ACCT-549131,Chase,-3.9954162,-4.071097,Match,
TXN-009526,2049-01-29,ACCT-177873,Bank of America,-4.005636,-4.097636,Break,Missing in Books
TXN-005191,2037-03-18,ACCT-568357,Citibank,230.73206,357.09674,Match,
TXN-004182,2034-06-13,ACCT-827742,HSBC,2093.517,2044.8616,Match,
TXN-004468,2035-03-26,ACCT-117648,Chase,-4.0054984,-4.097219,Break,Missing in Bank
TXN-001627,2027-06-15,ACCT-633566,Wells Fargo,-4.005636,-4.097636,Break,Duplicate Entry
TXN-006718,2041-05-23,ACCT-646691,Chase,361.89212,732.5949,Match,
TXN-003799,2033-05-26,ACCT-737278,Chase,2263.0273,2205.1074,Match,
TXN-003054,2031-05-12,ACCT-380444,HSBC,862.2316,723.5949,Break,Missing in Books
TXN-002868,2030-11-07,ACCT-171779,HSBC,-4.005312,-4.0974326,Break,Fraudulent/Unauthorized
TXN-001433,2026-12-03,ACCT-434531,Citibank,-4.0053573,-4.097248,Match,
TXN-007984,2044-11-09,ACCT-714362,Chase,-4.005342,-4.097388,Match,
TXN-009347,2048-08-03,ACCT-325734,Bank of America,65.6544,61.73643,Match,
TXN-009420,2048-10-15,ACCT-358620,Citibank,-4.005636,-4.097636,Match,
TXN-004077,2034-02-28,ACCT-311300,Bank of America,-3.9330814,-3.8699963,Break,Missing in Books
TXN-000218,2023-08-06,ACCT-921847,HSBC,-4.0025983,-4.094765,Match,
TXN-003556,2032-09-25,ACCT-049444,Citibank,-3.6047125,-3.6999786,Match,
TXN-007937,2044-09-23,ACCT-618017,HSBC,-4.0055137,-4.0975556,Match,
TXN-008422,2046-01-21,ACCT-606343,HSBC,-4.0056305,-4.0976334,Match,
TXN-001035,2025-10-31,ACCT-892525,Bank of America,-4.005612,-4.097622,Match,
TXN-003774,2033-05-01,ACCT-333841,Wells Fargo,-4.0056243,-4.0976233,Break,Amount Mismatch
TXN-004133,2034-04-25,ACCT-407761,Bank of America,168.71962,160.83989,Match,
TXN-002336,2029-05-24,ACCT-939199,Citibank,53.896362,68.182396,Match,
TXN-006493,2040-10-10,ACCT-380144,Chase,154.72226,504.4675,Break,Duplicate Entry
TXN-001483,2027-01-22,ACCT-129662,Bank of America,64.1988,149.43365,Break,Timing Difference
TXN-000907,2025-06-25,ACCT-208932,Bank of America,-4.00537,-4.097444,Match,
TXN-006089,2039-09-02,ACCT-791486,Bank of America,-4.003929,-4.095909,Break,Missing in Books
TXN-006467,2040-09-14,ACCT-157739,Chase,2811.488,2707.6235,Match,
TXN-005677,2038-07-17,ACCT-777523,HSBC,-3.5844846,-3.3208663,Break,Fraudulent/Unauthorized
TXN-002771,2030-08-02,ACCT-295301,Citibank,139.65196,93.791504,Match,
TXN-001806,2027-12-11,ACCT-864884,Chase,-4.004519,-4.096862,Break,Missing in Books
TXN-007375,2043-03-11,ACCT-299802,Chase,1098.3151,899.5019,Match,
TXN-002115,2028-10-15,ACCT-583907,Chase,1.202617,12.202886,Match,
TXN-004535,2035-06-01,ACCT-505960,Wells Fargo,-4.005562,-4.0975986,Break,Timing Difference
TXN-002532,2029-12-06,ACCT-037617,Wells Fargo,-4.0055046,-4.0975475,Break,Missing in Books
TXN-008526,2046-05-05,ACCT-562078,Bank of America,30.790308,41.648865,Match,
TXN-003471,2032-07-02,ACCT-359948,HSBC,140.27602,242.4898,Break,Missing in Books
TXN-001403,2026-11-03,ACCT-091135,Bank of America,-3.5388968,-3.4784284,Match,
TXN-000853,2025-05-02,ACCT-600686,Citibank,-3.960866,-4.0530763,Match,
TXN-003083,2031-06-10,ACCT-614362,Wells Fargo,-3.970136,-4.0176935,Break,Duplicate Entry
TXN-008025,2044-12-20,ACCT-503809,Bank of America,-4.0055957,-4.0975633,Break,Fraudulent/Unauthorized
TXN-007566,2043-09-18,ACCT-859752,Wells Fargo,149.27715,231.50638,Break,Amount Mismatch
TXN-005530,2038-02-20,ACCT-296854,Bank of America,-4.005634,-4.097631,Break,Missing in Bank
TXN-007855,2044-07-03,ACCT-898341,Citibank,1345.2302,1088.352,Match,
TXN-004933,2036-07-03,ACCT-212783,HSBC,-3.2550714,-1.1144212,Break,Bank Error
TXN-005160,2037-02-15,ACCT-549013,HSBC,-4.0056353,-4.0976357,Match,
TXN-009716,2049-08-07,ACCT-300569,Bank of America,-4.005636,-4.097636,Match,
TXN-003847,2033-07-13,ACCT-060662,Bank of America,2.4461834,14.468261,Break,Fraudulent/Unauthorized
TXN-006484,2040-10-01,ACCT-071224,Chase,71.87986,73.85128,Match,
TXN-000748,2025-01-17,ACCT-249550,Chase,-3.9723837,-4.090364,Match,
TXN-003035,2031-04-23,ACCT-276296,Wells Fargo,-3.9888904,-4.091693,Match,
TXN-000348,2023-12-14,ACCT-492199,Citibank,-4.005634,-4.0976353,Match,
TXN-003352,2032-03-05,ACCT-139724,Citibank,1557.6055,1681.9993,Match,
TXN-002865,2030-11-04,ACCT-868422,Chase,-3.512274,-3.5283513,Match,
TXN-002168,2028-12-07,ACCT-945763,Citibank,928.8187,1591.6941,Match,
TXN-006955,2042-01-15,ACCT-287283,Bank of America,-4.005636,-4.097636,Break,Bank Error
TXN-006210,2040-01-01,ACCT-531076,Citibank,313.3125,542.50757,Match,
TXN-002778,2030-08-09,ACCT-063879,Chase,-3.9968228,-4.0874724,Match,
TXN-001442,2026-12-12,ACCT-971200,Citibank,-3.800421,-3.4166214,Break,Bank Error
TXN-005658,2038-06-28,ACCT-958294,Bank of America,-4.0056357,-4.097636,Match,
TXN-009658,2049-06-10,ACCT-170166,Citibank,3.4689572,3.475067,Match,
TXN-003028,2031-04-16,ACCT-823024,Citibank,22.048544,52.96921,Break,Missing in Books
TXN-006118,2039-10-01,ACCT-729292,Citibank,-3.972055,-4.0289392,Match,
TXN-002484,2029-10-19,ACCT-319026,Citibank,-4.0056353,-4.0976357,Match,
TXN-002883,2030-11-22,ACCT-403002,Bank of America,-4.005636,-4.097636,Match,
TXN-005562,2038-03-24,ACCT-894238,Citibank,161.33914,291.6552,Break,Amount Mismatch
TXN-000764,2025-02-02,ACCT-387742,Citibank,-4.0027146,-4.0946565,Match,
TXN-006482,2040-09-29,ACCT-676003,Citibank,50.146004,80.01555,Match,
TXN-001617,2027-06-05,ACCT-821120,Wells Fargo,-4.005565,-4.097562,Break,Missing in Bank
TXN-001223,2026-05-07,ACCT-057253,Citibank,-4.005616,-4.0975776,Break,Missing in Bank
TXN-008665,2046-09-21,ACCT-181226,Bank of America,-3.9744532,-4.074662,Match,
TXN-006222,2040-01-13,ACCT-447622,HSBC,2711.4976,2609.6494,Break,Timing Difference
TXN-001577,2027-04-26,ACCT-992330,Citibank,-4.0050306,-4.0969944,Match,
TXN-009392,2048-09-17,ACCT-514170,HSBC,2636.0576,2535.803,Break,Missing in Books
TXN-006351,2040-05-21,ACCT-098567,Bank of America,-2.1921303,4.4517374,Break,Missing in Bank
TXN-003783,2033-05-10,ACCT-414399,Bank of America,-4.0056353,-4.0976324,Break,Missing in Books
TXN-004375,2034-12-23,ACCT-690441,Bank of America,-4.0029273,-4.095437,Match,
TXN-000709,2024-12-09,ACCT-528277,Bank of America,-3.6808748,-3.73672,Match,
TXN-000510,2024-05-24,ACCT-864953,Chase,-4.0056148,-4.0976253,Match,
TXN-002955,2031-02-02,ACCT-912438,HSBC,-3.5521314,-3.6656277,Match,
TXN-007538,2043-08-21,ACCT-023339,HSBC,93.8329,212.59413,Break,Bank Error
TXN-006339,2040-05-09,ACCT-809696,Wells Fargo,-3.8003185,-3.993036,Break,Fraudulent/Unauthorized
TXN-008923,2047-06-06,ACCT-358032,Citibank,634.63837,426.22775,Match,
TXN-007064,2042-05-04,ACCT-021504,Citibank,-3.592479,-3.4815369,Match,
TXN-007163,2042-08-11,ACCT-993138,Wells Fargo,-3.9724846,-4.0712857,Match,
TXN-007372,2043-03-08,ACCT-259353,Citibank,0.3985966,0.05380187,Match,
TXN-006829,2041-09-11,ACCT-824576,Citibank,-4.0015926,-4.092675,Break,Fraudulent/Unauthorized
TXN-003616,2032-11-24,ACCT-072050,Citibank,-3.964825,-4.055387,Break,Amount Mismatch
TXN-004657,2035-10-01,ACCT-972736,Bank of America,-4.005636,-4.097636,Break,Fraudulent/Unauthorized
TXN-006976,2042-02-05,ACCT-026474,HSBC,-4.0056076,-4.09762,Break,Missing in Bank
TXN-004351,2034-11-29,ACCT-561117,Bank of America,-4.004919,-4.0967374,Break,Missing in Bank
TXN-000712,2024-12-12,ACCT-004670,Chase,165.31259,103.19719,Match,
TXN-006479,2040-09-26,ACCT-269152,HSBC,2832.3833,2700.8818,Match,
TXN-009130,2047-12-30,ACCT-421457,Bank of America,-3.8772795,-3.6004171,Break,Duplicate Entry
TXN-008205,2045-06-18,ACCT-612035,Bank of America,-4.005636,-4.097636,Break,Missing in Books
TXN-009204,2048-03-13,ACCT-572787,HSBC,2214.2522,1884.1912,Match,
TXN-000713,2024-12-13,ACCT-571058,Chase,569.33734,560.66,Match,
TXN-009113,2047-12-13,ACCT-378305,HSBC,2626.4558,2530.242,Match,
TXN-001246,2026-05-30,ACCT-473261,Wells Fargo,-4.00502,-4.0966096,Break,Duplicate Entry
TXN-009786,2049-10-16,ACCT-656482,Citibank,-4.0010905,-4.0935583,Match,
TXN-006849,2041-10-01,ACCT-305921,Wells Fargo,77.89552,78.6316,Match,
TXN-005134,2037-01-20,ACCT-025538,Bank of America,-3.8960292,-3.9125237,Match,
TXN-000716,2024-12-16,ACCT-279974,Bank of America,-0.52569044,-0.9351553,Match,
TXN-003464,2032-06-25,ACCT-219962,Citibank,93.64574,155.11774,Break,Amount Mismatch
TXN-004395,2035-01-12,ACCT-334872,Chase,-4.00562,-4.097599,Match,
TXN-004569,2035-07-05,ACCT-420887,Bank of America,-4.005548,-4.097502,Break,Duplicate Entry
TXN-008804,2047-02-07,ACCT-066639,Citibank,-0.2129313,0.6420883,Match,
TXN-008490,2046-03-30,ACCT-460531,Chase,349.78552,339.3943,Match,
TXN-007702,2044-02-01,ACCT-124652,Citibank,-2.2956605,4.4383287,Break,Bank Error
TXN-000213,2023-08-01,ACCT-558635,Chase,-3.9456153,-3.912641,Match,
TXN-009768,2049-09-28,ACCT-039450,Citibank,-4.0048113,-4.094833,Break,Amount Mismatch
TXN-006839,2041-09-21,ACCT-220620,Chase,2632.7075,2614.0251,Match,
TXN-001011,2025-10-07,ACCT-925534,Citibank,-2.718235,-2.1597939,Match,
TXN-000324,2023-11-20,ACCT-129597,Bank of America,-3.8879104,-3.9085279,Match,
TXN-005397,2037-10-10,ACCT-614504,HSBC,306.965,531.97186,Break,Duplicate Entry
TXN-005991,2039-05-27,ACCT-924122,HSBC,1623.6108,1774.8124,Break,Amount Mismatch
TXN-003173,2031-09-08,ACCT-722267,Bank of America,-4.0056357,-4.0976353,Match,
TXN-000335,2023-12-01,ACCT-863129,Chase,-4.005096,-4.0959272,Break,Missing in Books
TXN-008306,2045-09-27,ACCT-558193,Citibank,1.2182907,8.234204,Match,
TXN-002211,2029-01-19,ACCT-663574,Citibank,0.4889463,3.9315364,Break,Duplicate Entry
TXN-004272,2034-09-11,ACCT-134826,Chase,1773.9791,1600.669,Match,
TXN-006741,2041-06-15,ACCT-861929,Wells Fargo,-4.0055118,-4.097555,Match,
TXN-000234,2023-08-22,ACCT-895249,Citibank,-4.005636,-4.097636,Break,Bank Error
TXN-005951,2039-04-17,ACCT-385768,HSBC,350.54752,314.78632,Match,
TXN-005738,2038-09-16,ACCT-282442,Wells Fargo,59.934383,53.498867,Break,Duplicate Entry
TXN-007922,2044-09-08,ACCT-092157,Bank of America,-3.9255517,-3.9352353,Break,Timing Difference
TXN-002349,2029-06-06,ACCT-587933,Bank of America,-3.9914358,-4.054783,Break,Duplicate Entry
TXN-002037,2028-07-29,ACCT-867866,Bank of America,-4.005636,-4.097636,Match,
TXN-007485,2043-06-29,ACCT-922932,Bank of America,-3.9974797,-4.080281,Break,Amount Mismatch
TXN-006007,2039-06-12,ACCT-699701,Citibank,91.81738,177.94049,Break,Missing in Books
TXN-004554,2035-06-20,ACCT-439906,Wells Fargo,-3.9656444,-4.071785,Match,
TXN-008073,2045-02-06,ACCT-160289,Chase,2180.2612,2422.9048,Match,
TXN-001459,2026-12-29,ACCT-650689,Chase,24.39072,36.139526,Break,Fraudulent/Unauthorized
TXN-003289,2032-01-02,ACCT-624104,HSBC,2366.5432,2443.8047,Break,Missing in Books
TXN-003065,2031-05-23,ACCT-909609,HSBC,-4.0055394,-4.0973372,Break,Missing in Bank
TXN-009437,2048-11-01,ACCT-829469,Citibank,-1.2827445,-1.6532243,Match,
TXN-000775,2025-02-13,ACCT-574186,Bank of America,-3.9970899,-4.0880904,Match,
TXN-006833,2041-09-15,ACCT-649403,Bank of America,-3.9901054,-4.056214,Break,Missing in Books
TXN-000872,2025-05-21,ACCT-446278,Citibank,246.59308,382.88586,Match,
TXN-008750,2046-12-15,ACCT-680211,Citibank,-3.9937134,-4.078331,Break,Timing Difference
TXN-001264,2026-06-17,ACCT-894880,Chase,1534.765,1648.1843,Match,
TXN-004834,2036-03-26,ACCT-594063,Bank of America,-4.0056353,-4.0976343,Break,Amount Mismatch
TXN-003895,2033-08-30,ACCT-108149,Bank of America,-3.9809976,-4.0530524,Break,Missing in Books
TXN-006324,2040-04-24,ACCT-424353,Wells Fargo,-4.005636,-4.097636,Break,Timing Difference
TXN-009213,2048-03-22,ACCT-326475,Chase,-2.6547558,-2.2618902,Match,
TXN-007020,2042-03-21,ACCT-550564,Wells Fargo,-4.005628,-4.097635,Match,
TXN-001221,2026-05-05,ACCT-880344,HSBC,-3.694272,-3.5063088,Break,Amount Mismatch
TXN-001447,2026-12-17,ACCT-041824,Citibank,832.7317,1383.6514,Break,Missing in Bank
TXN-003185,2031-09-20,ACCT-253846,Citibank,-4.005636,-4.097636,Break,Missing in Bank
TXN-000409,2024-02-13,ACCT-309010,Citibank,-3.8386292,-3.061059,Break,Missing in Bank
TXN-004345,2034-11-23,ACCT-818295,Chase,5.300186,3.244662,Match,
TXN-003022,2031-04-10,ACCT-119799,Chase,2678.7683,2655.2031,Match,
TXN-002304,2029-04-22,ACCT-869731,Citibank,-4.0051394,-4.096116,Break,Timing Difference
TXN-006272,2040-03-03,ACCT-826446,Citibank,11.041074,47.25549,Match,
TXN-008281,2045-09-02,ACCT-587801,Citibank,-3.8708065,-3.8910065,Break,Timing Difference
TXN-006642,2041-03-08,ACCT-077381,Citibank,266.15533,333.98193,Break,Bank Error
TXN-006956,2042-01-16,ACCT-983876,Chase,-4.005636,-4.097636,Break,Missing in Bank
TXN-002110,2028-10-10,ACCT-430344,Citibank,-3.0195086,-2.1562836,Match,
TXN-005352,2037-08-26,ACCT-000207,Citibank,-2.7790778,-3.02254,Break,Fraudulent/Unauthorized
TXN-009684,2049-07-06,ACCT-744804,Citibank,-4.0037303,-4.095647,Match,
TXN-008344,2045-11-04,ACCT-620767,Bank of America,-4.005636,-4.097636,Match,
TXN-004550,2035-06-16,ACCT-347826,Citibank,-0.540316,-0.08613362,Match,
TXN-001881,2028-02-24,ACCT-217030,Chase,628.3018,1072.7008,Break,Missing in Books
TXN-005946,2039-04-12,ACCT-237104,HSBC,87.39354,53.718006,Break,Missing in Bank
TXN-001738,2027-10-04,ACCT-272020,Chase,-4.0020165,-4.091407,Break,Timing Difference
TXN-007794,2044-05-03,ACCT-456571,Bank of America,17.758657,16.881845,Break,Missing in Books
TXN-005213,2037-04-09,ACCT-098828,Bank of America,-3.9232216,-3.9117076,Break,Duplicate Entry
TXN-003209,2031-10-14,ACCT-392910,Chase,340.50494,553.7293,Break,Fraudulent/Unauthorized
TXN-007083,2042-05-23,ACCT-409153,Chase,88.90347,57.642372,Match,
TXN-002056,2028-08-17,ACCT-316998,Bank of America,-4.004204,-4.093999,Break,Amount Mismatch
TXN-001689,2027-08-16,ACCT-580605,Chase,-4.005629,-4.09763,Match,
TXN-004780,2036-02-01,ACCT-733062,Chase,-4.000565,-4.0924635,Break,Missing in Books
TXN-007476,2043-06-20,ACCT-300724,Chase,-4.005402,-4.097346,Match,
