Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status,Amount_Difference,Predicted Break Reason
TXN-002600,2030-02-12,-1.0,Citibank,-4.005636,-4.097636,Break,0.09199999999999964,Missing in Books
TXN-002602,2030-02-14,-1.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Duplicate Entry
TXN-002605,2030-02-17,3986.0,Citibank,-1.6261262,0.5855144,Break,-2.2116406,Duplicate Entry
TXN-002609,2030-02-21,486.0,Chase,-2.9582229,-3.3127615,Match,0.35453860000000015,No Break
TXN-002611,2030-02-23,2156.0,Bank of America,-4.004132,-4.093818,Break,0.08968599999999949,Timing Difference
TXN-002613,2030-02-25,2536.0,Bank of America,-3.9982042,-4.075816,Match,0.07761179999999968,No Break
TXN-002614,2030-02-26,3520.0,Wells Fargo,-4.005636,-4.097636,Break,0.09199999999999964,Missing in Books
TXN-002631,2030-03-15,-1.0,Citibank,2.6883929,19.755444,Match,-17.0670511,No Break
TXN-002633,2030-03-17,-1.0,HSBC,-4.0055113,-4.0974236,Break,0.09191229999999972,Fraudulent/Unauthorized
TXN-002635,2030-03-19,2317.0,Bank of America,-4.005611,-4.097566,Break,0.09195499999999956,Fraudulent/Unauthorized
TXN-002636,2030-03-20,1619.0,Bank of America,-3.9034622,-3.7798865,Break,-0.12357569999999996,Bank Error
TXN-002644,2030-03-28,4307.0,Citibank,2170.6716,1997.5878,Match,173.0838000000001,No Break
TXN-002646,2030-03-30,-1.0,Bank of America,-3.9935865,-4.0761914,Match,0.08260489999999976,No Break
TXN-002650,2030-04-03,3128.0,Citibank,1497.5258,1084.1135,Match,413.41229999999996,No Break
TXN-002658,2030-04-11,-1.0,Citibank,-4.0052247,-4.097212,Match,0.09198729999999955,No Break
TXN-002660,2030-04-13,3209.0,HSBC,-4.00559,-4.0976176,Break,0.09202760000000065,Bank Error
TXN-002666,2030-04-19,1225.0,Chase,2775.672,2627.8096,Match,147.86239999999998,No Break
TXN-002668,2030-04-21,-1.0,Citibank,-4.004697,-4.0945516,Break,0.08985459999999978,Timing Difference
TXN-002673,2030-04-26,3350.0,Chase,-4.0049744,-4.097109,Match,0.09213459999999962,No Break
TXN-002675,2030-04-28,2692.0,HSBC,-3.6911743,-3.7972546,Break,0.1060802999999999,Missing in Bank
TXN-002676,2030-04-29,2338.0,Citibank,-4.005331,-4.0964036,Break,0.09107260000000039,Missing in Books
TXN-002680,2030-05-03,2800.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-002682,2030-05-05,-1.0,HSBC,1354.633,1273.7728,Break,80.86020000000008,Fraudulent/Unauthorized
TXN-002694,2030-05-17,-1.0,Chase,-0.14247599,-1.0879081,Match,0.9454321099999999,No Break
TXN-002696,2030-05-19,3035.0,Bank of America,-3.993971,-4.0482297,Break,0.054258700000000104,Timing Difference
TXN-002697,2030-05-20,-1.0,Bank of America,-4.005631,-4.097624,Break,0.09199299999999955,Timing Difference
TXN-002704,2030-05-27,4226.0,Chase,299.85614,681.0743,Break,-381.21816,Fraudulent/Unauthorized
TXN-002709,2030-06-01,3001.0,Bank of America,-4.00095,-4.077061,Break,0.07611100000000004,Timing Difference
TXN-002711,2030-06-03,1106.0,Citibank,219.33072,294.1236,Match,-74.79288,No Break
TXN-002712,2030-06-04,3205.0,HSBC,2633.1367,2398.259,Match,234.8777,No Break
TXN-002713,2030-06-05,-1.0,HSBC,2867.4226,2789.563,Match,77.85959999999977,No Break
TXN-002714,2030-06-06,4174.0,Chase,-3.292453,-3.3594325,Match,0.06697949999999997,No Break
TXN-002718,2030-06-10,-1.0,Bank of America,-4.0056324,-4.097629,Break,0.09199660000000076,Timing Difference
TXN-002720,2030-06-12,1343.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-002721,2030-06-13,2327.0,Chase,-4.0056334,-4.097635,Match,0.09200160000000057,No Break
TXN-002724,2030-06-16,-1.0,Bank of America,0.15707192,5.1052523,Match,-4.94818038,No Break
TXN-002726,2030-06-18,-1.0,Citibank,-3.7375588,-3.5695746,Break,-0.1679841999999998,Amount Mismatch
TXN-002732,2030-06-24,-1.0,HSBC,-3.8752332,-4.015582,Break,0.14034880000000038,Missing in Books
TXN-002734,2030-06-26,2907.0,Chase,300.2468,639.02246,Match,-338.77566,No Break
TXN-002735,2030-06-27,-1.0,Bank of America,-4.0033627,-4.0916057,Break,0.0882429999999994,Bank Error
TXN-002737,2030-06-29,686.0,Citibank,-3.1269093,-3.170021,Break,0.04311170000000031,Missing in Books
TXN-002739,2030-07-01,-1.0,Chase,-4.00562,-4.0976133,Break,0.0919932999999995,Timing Difference
TXN-002740,2030-07-02,957.0,Chase,2278.1553,1994.5546,Match,283.60069999999996,No Break
TXN-002741,2030-07-03,-1.0,Citibank,-2.3685446,0.06455741,Break,-2.43310201,Timing Difference
TXN-002744,2030-07-06,-1.0,Bank of America,-3.0192192,-0.7742032,Break,-2.245016,Missing in Books
TXN-002745,2030-07-07,3529.0,Citibank,-3.0410862,-2.7474778,Break,-0.2936084000000001,Duplicate Entry
TXN-002746,2030-07-08,-1.0,Citibank,1275.0018,1179.3052,Match,95.69659999999999,No Break
TXN-002748,2030-07-10,-1.0,Citibank,13.976959,77.895294,Break,-63.918335000000006,Missing in Books
TXN-002753,2030-07-15,539.0,HSBC,2560.511,2593.127,Match,-32.615999999999985,No Break
TXN-002758,2030-07-20,-1.0,Citibank,-3.9033813,-4.0226536,Break,0.1192723,Timing Difference
TXN-002769,2030-07-31,3183.0,Chase,1445.7198,1278.7147,Match,167.00510000000008,No Break
TXN-002773,2030-08-04,2740.0,Wells Fargo,-3.9961083,-4.0880404,Break,0.09193209999999974,Duplicate Entry
TXN-002780,2030-08-11,-1.0,Chase,1488.6217,1373.0052,Match,115.61649999999986,No Break
TXN-002783,2030-08-14,3470.0,HSBC,2631.551,2446.569,Match,184.98199999999997,No Break
TXN-002786,2030-08-17,4088.0,HSBC,2654.208,2640.815,Break,13.393000000000029,Timing Difference
TXN-002787,2030-08-18,4230.0,Citibank,6.4495926,15.758828,Break,-9.309235399999999,Duplicate Entry
TXN-002791,2030-08-22,-1.0,Bank of America,-4.005566,-4.097313,Break,0.0917469999999998,Bank Error
TXN-002792,2030-08-23,956.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-002798,2030-08-29,-1.0,Citibank,-2.714289,-0.4332067,Break,-2.2810823,Missing in Books
TXN-002807,2030-09-07,-1.0,Chase,-3.9578815,-3.9739769,Break,0.01609539999999976,Amount Mismatch
TXN-002809,2030-09-09,-1.0,Bank of America,1628.9371,1458.4946,Match,170.4425000000001,No Break
TXN-002811,2030-09-11,4516.0,Wells Fargo,-3.6417696,-3.6077068,Match,-0.03406280000000006,No Break
TXN-002812,2030-09-12,-1.0,Citibank,1022.01135,1022.181,Match,-0.16965000000004693,No Break
TXN-002814,2030-09-14,696.0,Citibank,-4.003875,-4.0955377,Match,0.09166270000000054,No Break
TXN-002815,2030-09-15,-1.0,Citibank,-3.2160876,-2.2110434,Break,-1.0050442,Fraudulent/Unauthorized
TXN-002818,2030-09-18,2144.0,Chase,1077.914,1378.9565,Match,-301.0425,No Break
TXN-002823,2030-09-23,109.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-002825,2030-09-25,3799.0,Citibank,736.12756,599.23773,Match,136.88982999999996,No Break
TXN-002832,2030-10-02,-1.0,Bank of America,-3.7175756,-2.9631782,Break,-0.7543973999999998,Missing in Bank
TXN-002833,2030-10-03,4217.0,Bank of America,-4.0056343,-4.097632,Break,0.0919977000000003,Bank Error
TXN-002838,2030-10-08,-1.0,Bank of America,38.006096,22.501183,Break,15.504912999999998,Bank Error
TXN-002839,2030-10-09,1162.0,Chase,572.8583,462.15768,Match,110.70061999999996,No Break
TXN-002840,2030-10-10,1806.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-002845,2030-10-15,-1.0,Bank of America,-1.1970705,6.4281034,Break,-7.6251739,Missing in Bank
TXN-002850,2030-10-20,-1.0,Bank of America,-4.0048623,-4.0952005,Break,0.0903381999999997,Missing in Books
TXN-002853,2030-10-23,-1.0,Chase,-1.9319278,-0.43215886,Break,-1.49976894,Bank Error
TXN-002857,2030-10-27,444.0,Citibank,-4.0056334,-4.0976343,Match,0.09200090000000039,No Break
TXN-002864,2030-11-03,-1.0,HSBC,-3.9742558,-4.036081,Break,0.06182520000000036,Fraudulent/Unauthorized
TXN-002867,2030-11-06,158.0,Wells Fargo,-4.0056124,-4.09762,Break,0.09200759999999963,Duplicate Entry
TXN-002870,2030-11-09,4447.0,Bank of America,0.3902963,0.73171794,Match,-0.34142164,No Break
TXN-002872,2030-11-11,-1.0,Chase,2592.3547,2616.1973,Match,-23.842599999999948,No Break
TXN-002873,2030-11-12,-1.0,Bank of America,-3.9777513,-4.0063705,Break,0.028619200000000067,Duplicate Entry
TXN-002876,2030-11-15,-1.0,Bank of America,-3.992997,-4.08593,Match,0.09293300000000038,No Break
TXN-002879,2030-11-18,932.0,Citibank,146.10716,241.43945,Match,-95.33229,No Break
TXN-002892,2030-12-01,-1.0,Bank of America,-4.0054083,-4.097454,Match,0.0920456999999999,No Break
TXN-002897,2030-12-06,3921.0,Citibank,-4.0056314,-4.0976315,Break,0.09200009999999992,Bank Error
TXN-002899,2030-12-08,-1.0,Chase,-3.8641841,-3.9540408,Match,0.0898566999999999,No Break
TXN-002910,2030-12-19,1102.0,Citibank,-3.9965987,-4.045127,Break,0.04852830000000008,Fraudulent/Unauthorized
TXN-002912,2030-12-21,394.0,Chase,1993.6959,2145.212,Match,-151.51610000000005,No Break
TXN-002915,2030-12-24,1976.0,HSBC,-3.9900217,-4.085432,Match,0.09541030000000017,No Break
TXN-002921,2030-12-30,4348.0,Citibank,-4.0055995,-4.0975757,Break,0.0919762000000004,Duplicate Entry
TXN-002924,2031-01-02,76.0,Citibank,8.5312605,29.966114,Break,-21.434853500000003,Bank Error
TXN-002925,2031-01-03,-1.0,Chase,-3.9258955,-4.0592375,Match,0.13334199999999985,No Break
TXN-002932,2031-01-10,-1.0,Bank of America,-4.0056357,-4.097635,Break,0.09199930000000034,Missing in Books
TXN-002941,2031-01-19,-1.0,Bank of America,547.4028,326.20508,Match,221.19771999999995,No Break
TXN-002947,2031-01-25,536.0,Citibank,-4.005418,-4.0973854,Match,0.09196740000000059,No Break
TXN-002948,2031-01-26,2185.0,HSBC,2325.5667,2163.8076,Match,161.75909999999976,No Break
TXN-002951,2031-01-29,-1.0,Citibank,-1.3332404,-0.30325666,Match,-1.02998374,No Break
TXN-002959,2031-02-06,-1.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-002960,2031-02-07,2165.0,Citibank,2032.7649,2190.0452,Match,-157.28030000000012,No Break
TXN-002962,2031-02-09,1155.0,Bank of America,-3.9992218,-4.0913887,Match,0.0921669000000005,No Break
TXN-002963,2031-02-10,-1.0,Bank of America,-4.005635,-4.0976295,Break,0.0919945000000002,Timing Difference
TXN-002965,2031-02-12,2312.0,Citibank,-4.004757,-4.0933247,Break,0.08856770000000047,Duplicate Entry
TXN-002968,2031-02-15,-1.0,Bank of America,-4.005194,-4.0967627,Break,0.09156869999999984,Fraudulent/Unauthorized
TXN-002970,2031-02-17,-1.0,Bank of America,61.174095,70.00555,Match,-8.831454999999998,No Break
TXN-002975,2031-02-22,1106.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Bank Error
TXN-002976,2031-02-23,-1.0,Wells Fargo,1654.2668,1305.5988,Match,348.6680000000001,No Break
TXN-002977,2031-02-24,-1.0,Citibank,-3.93254,-4.0064793,Match,0.07393929999999971,No Break
TXN-002979,2031-02-26,-1.0,Wells Fargo,38.766624,54.87999,Break,-16.113366,Missing in Bank
TXN-002980,2031-02-27,1235.0,HSBC,2687.1763,2573.0938,Match,114.08249999999998,No Break
TXN-002984,2031-03-03,3375.0,Citibank,201.01218,160.20224,Match,40.80994000000001,No Break
TXN-002990,2031-03-09,1070.0,Bank of America,-3.6455653,-3.2807057,Break,-0.36485959999999995,Fraudulent/Unauthorized
TXN-002991,2031-03-10,3137.0,Chase,-4.0055704,-4.097529,Break,0.09195859999999989,Timing Difference
TXN-002994,2031-03-13,1579.0,HSBC,2719.3638,2393.8538,Match,325.5100000000002,No Break
TXN-003005,2031-03-24,3458.0,Bank of America,-4.005631,-4.097617,Match,0.09198599999999946,No Break
TXN-003006,2031-03-25,3187.0,Citibank,4.206959,3.4870808,Match,0.7198782000000001,No Break
TXN-003010,2031-03-29,2837.0,HSBC,-4.0055294,-4.09738,Break,0.0918505999999999,Missing in Bank
TXN-003014,2031-04-02,-1.0,Chase,1851.7278,2144.671,Break,-292.94319999999993,Missing in Bank
TXN-003021,2031-04-09,-1.0,Citibank,-4.005592,-4.097611,Match,0.09201899999999963,No Break
TXN-003029,2031-04-17,-1.0,HSBC,146.10205,190.08049,Break,-43.978440000000006,Amount Mismatch
TXN-003030,2031-04-18,4218.0,Bank of America,-4.005635,-4.09763,Break,0.09199499999999983,Missing in Books
TXN-003031,2031-04-19,-1.0,Chase,331.10428,788.12994,Break,-457.02566,Missing in Bank
TXN-003037,2031-04-25,2364.0,Chase,267.71582,231.7967,Match,35.91912000000002,No Break
TXN-003041,2031-04-29,-1.0,Citibank,-3.8906527,-4.0044365,Match,0.11378379999999977,No Break
TXN-003042,2031-04-30,81.0,Bank of America,-4.0056334,-4.097628,Break,0.09199460000000048,Bank Error
TXN-003043,2031-05-01,446.0,Bank of America,-3.679737,-3.7011452,Match,0.02140820000000021,No Break
TXN-003049,2031-05-07,4921.0,Wells Fargo,-4.005591,-4.097543,Break,0.09195200000000003,Timing Difference
TXN-003052,2031-05-10,1398.0,Citibank,6.27285,34.654022,Break,-28.381172,Duplicate Entry
TXN-003055,2031-05-13,-1.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-003057,2031-05-15,-1.0,Wells Fargo,-4.005449,-4.0974855,Break,0.09203650000000074,Duplicate Entry
TXN-003063,2031-05-21,4931.0,Citibank,-4.0056205,-4.097625,Break,0.09200449999999982,Bank Error
TXN-003068,2031-05-26,3495.0,Citibank,-4.00204,-4.0808024,Break,0.07876239999999957,Missing in Books
TXN-003070,2031-05-28,4978.0,Bank of America,-4.005597,-4.09759,Match,0.09199300000000044,No Break
TXN-003073,2031-05-31,1006.0,Chase,-3.8762028,-3.7495599,Break,-0.12664290000000022,Duplicate Entry
TXN-003074,2031-06-01,-1.0,Chase,37.84443,100.07309,Match,-62.22865999999999,No Break
TXN-003082,2031-06-09,750.0,Chase,-4.0050063,-4.0971036,Match,0.09209729999999983,No Break
TXN-003084,2031-06-11,4404.0,Wells Fargo,-4.005636,-4.097636,Break,0.09199999999999964,Duplicate Entry
TXN-003085,2031-06-12,-1.0,Chase,186.13423,277.68893,Break,-91.55470000000003,Amount Mismatch
TXN-003087,2031-06-14,-1.0,Citibank,-4.0048046,-4.094105,Break,0.08930039999999995,Duplicate Entry
TXN-003089,2031-06-16,-1.0,Bank of America,695.3646,797.0819,Match,-101.71730000000002,No Break
TXN-003094,2031-06-21,5020.0,Chase,2696.069,2573.3916,Match,122.67740000000003,No Break
TXN-003098,2031-06-25,-1.0,Citibank,3.442993,14.2706,Break,-10.827607,Amount Mismatch
TXN-003100,2031-06-27,-1.0,HSBC,4.8469553,16.20764,Break,-11.3606847,Duplicate Entry
TXN-003105,2031-07-02,-1.0,Citibank,571.3776,553.53796,Match,17.83964000000003,No Break
TXN-003109,2031-07-06,4113.0,Chase,-2.2662692,-3.2277396,Break,0.9614704000000001,Duplicate Entry
TXN-003118,2031-07-15,-1.0,Citibank,-4.005547,-4.097547,Match,0.09199999999999964,No Break
TXN-003125,2031-07-22,-1.0,Bank of America,-4.0029936,-4.09257,Break,0.08957640000000033,Bank Error
TXN-003137,2031-08-03,-1.0,Citibank,2070.2732,2229.8672,Match,-159.59400000000005,No Break
TXN-003138,2031-08-04,1710.0,Bank of America,-3.9956496,-4.0880704,Match,0.09242080000000019,No Break
TXN-003139,2031-08-05,-1.0,Citibank,212.36046,544.4759,Break,-332.11544000000004,Duplicate Entry
TXN-003142,2031-08-08,-1.0,Chase,-3.989584,-4.08894,Match,0.09935600000000022,No Break
TXN-003145,2031-08-11,624.0,Chase,114.95109,221.77917,Break,-106.82808,Duplicate Entry
TXN-003148,2031-08-14,3751.0,HSBC,572.4678,463.4412,Match,109.02660000000003,No Break
TXN-003153,2031-08-19,-1.0,Citibank,-4.005633,-4.097624,Break,0.09199099999999927,Missing in Books
TXN-003156,2031-08-22,-1.0,Bank of America,-4.001979,-4.091956,Break,0.08997699999999931,Bank Error
TXN-003158,2031-08-24,2515.0,HSBC,-2.8602436,-0.4597794,Break,-2.4004642,Amount Mismatch
TXN-003171,2031-09-06,1091.0,Citibank,-3.9936144,-4.037322,Break,0.04370759999999985,Fraudulent/Unauthorized
TXN-003174,2031-09-09,2868.0,Bank of America,-4.005525,-4.0974092,Break,0.09188420000000086,Missing in Books
TXN-003175,2031-09-10,3285.0,Citibank,4.857132,10.962101,Match,-6.1049690000000005,No Break
TXN-003178,2031-09-13,-1.0,Bank of America,-3.9896085,-4.048384,Break,0.058775500000000314,Fraudulent/Unauthorized
TXN-003179,2031-09-14,1167.0,Citibank,-3.636149,-2.6154256,Break,-1.0207234,Duplicate Entry
TXN-003180,2031-09-15,-1.0,Citibank,-4.005635,-4.0976334,Break,0.09199840000000048,Missing in Bank
TXN-003187,2031-09-22,-1.0,Bank of America,-3.9993112,-4.091605,Match,0.0922938000000002,No Break
TXN-003191,2031-09-26,4699.0,HSBC,2660.928,2579.9646,Match,80.96340000000009,No Break
TXN-003192,2031-09-27,-1.0,Chase,-3.7464714,-3.2968833,Break,-0.4495880999999997,Missing in Bank
TXN-003193,2031-09-28,-1.0,Citibank,-1.7371434,8.057749,Break,-9.794892399999998,Amount Mismatch
TXN-003199,2031-10-04,2204.0,Chase,1089.7804,1633.7212,Match,-543.9407999999999,No Break
TXN-003201,2031-10-06,-1.0,Bank of America,-3.5187392,-3.5731769,Match,0.05443769999999981,No Break
TXN-003202,2031-10-07,-1.0,Citibank,-3.7643678,-3.7465591,Match,-0.017808700000000233,No Break
TXN-003216,2031-10-21,-1.0,Bank of America,288.5108,451.33844,Break,-162.82763999999997,Bank Error
TXN-003217,2031-10-22,-1.0,Bank of America,-4.0036316,-4.0937414,Break,0.09010979999999957,Missing in Books
TXN-003224,2031-10-29,4076.0,Citibank,1668.7582,1707.6906,Match,-38.932399999999916,No Break
TXN-003225,2031-10-30,-1.0,Chase,20.39081,58.325027,Break,-37.934217000000004,Amount Mismatch
TXN-003226,2031-10-31,-1.0,Chase,-3.9957936,-4.07508,Break,0.07928639999999998,Amount Mismatch
TXN-003229,2031-11-03,-1.0,Bank of America,-3.5114486,-3.6113596,Match,0.09991100000000008,No Break
TXN-003230,2031-11-04,-1.0,Citibank,-4.005636,-4.097636,Break,0.09199999999999964,Fraudulent/Unauthorized
TXN-003231,2031-11-05,-1.0,Citibank,5.5102215,13.93188,Break,-8.4216585,Duplicate Entry
TXN-003240,2031-11-14,-1.0,Citibank,76.43386,105.661285,Break,-29.22742500000001,Amount Mismatch
TXN-003242,2031-11-16,525.0,Chase,2839.209,2792.4844,Match,46.72460000000001,No Break
TXN-003243,2031-11-17,-1.0,HSBC,-3.2253275,-3.2384431,Break,0.013115599999999894,Duplicate Entry
TXN-003244,2031-11-18,2039.0,Citibank,69.40921,61.722797,Match,7.686413000000002,No Break
TXN-003248,2031-11-22,-1.0,Chase,-3.7724352,-3.3448198,Break,-0.4276154000000001,Missing in Bank
TXN-003250,2031-11-24,4561.0,HSBC,1.1400493,8.363545,Break,-7.2234957,Duplicate Entry
TXN-003254,2031-11-28,-1.0,Citibank,2.8001482,5.1304617,Match,-2.3303134999999995,No Break
TXN-003260,2031-12-04,-1.0,Citibank,2617.7292,2676.4941,Match,-58.76489999999967,No Break
TXN-003267,2031-12-11,-1.0,Bank of America,-4.0056357,-4.0976357,Match,0.09199999999999964,No Break
TXN-003268,2031-12-12,1649.0,HSBC,-3.8707337,-4.0446644,Match,0.1739307000000001,No Break
TXN-003272,2031-12-16,-1.0,Chase,-4.0056353,-4.0976357,Match,0.09200039999999987,No Break
TXN-003274,2031-12-18,2643.0,HSBC,1794.593,2081.6694,Break,-287.07640000000015,Fraudulent/Unauthorized
TXN-003288,2032-01-01,-1.0,Chase,-3.949998,-3.9914267,Break,0.041428699999999985,Amount Mismatch
TXN-003292,2032-01-05,-1.0,Citibank,7.0123863,11.268842,Break,-4.256455699999999,Missing in Books
TXN-003293,2032-01-06,-1.0,Bank of America,-4.0055203,-4.097232,Break,0.09171170000000028,Fraudulent/Unauthorized
TXN-003295,2032-01-08,3127.0,Bank of America,-4.0056353,-4.0976334,Break,0.09199810000000053,Missing in Books
TXN-003301,2032-01-14,-1.0,Wells Fargo,-4.0012884,-4.081868,Break,0.08057960000000008,Timing Difference
TXN-003303,2032-01-16,1102.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Amount Mismatch
TXN-003305,2032-01-18,3641.0,Citibank,-4.0056357,-4.0976343,Break,0.09199860000000015,Fraudulent/Unauthorized
TXN-003311,2032-01-24,-1.0,Chase,1525.7295,1116.3751,Match,409.35439999999994,No Break
TXN-003325,2032-02-07,3954.0,Chase,-4.005365,-4.0974717,Match,0.09210669999999954,No Break
TXN-003328,2032-02-10,-1.0,Chase,71.22589,145.62604,Break,-74.40014999999998,Bank Error
TXN-003331,2032-02-13,2440.0,Bank of America,7.83687,17.963015,Match,-10.126144999999998,No Break
TXN-003332,2032-02-14,1987.0,Citibank,1.0749949,19.225754,Break,-18.1507591,Duplicate Entry
TXN-003336,2032-02-18,-1.0,Bank of America,-4.005225,-4.0969152,Match,0.0916901999999995,No Break
TXN-003340,2032-02-22,3442.0,HSBC,2099.3232,1589.2628,Match,510.06039999999985,No Break
TXN-003343,2032-02-25,2368.0,Bank of America,-3.8732178,-3.8223808,Match,-0.05083700000000002,No Break
TXN-003344,2032-02-26,2886.0,Bank of America,-3.6386392,-3.7300384,Break,0.09139920000000012,Bank Error
TXN-003346,2032-02-28,2794.0,Wells Fargo,-4.0056305,-4.097633,Break,0.09200250000000043,Amount Mismatch
TXN-003349,2032-03-02,-1.0,Citibank,193.42847,234.30318,Match,-40.87470999999999,No Break
TXN-003355,2032-03-08,-1.0,Citibank,3.1084316,16.671892,Break,-13.5634604,Fraudulent/Unauthorized
TXN-003357,2032-03-10,-1.0,HSBC,-0.8066782,2.4840462,Break,-3.2907243999999998,Bank Error
TXN-003360,2032-03-13,-1.0,Bank of America,-4.0055265,-4.09735,Break,0.09182349999999939,Missing in Bank
TXN-003369,2032-03-22,-1.0,Citibank,136.89804,128.51341,Break,8.384630000000016,Duplicate Entry
TXN-003374,2032-03-27,1681.0,Chase,-3.7415683,-3.656235,Match,-0.08533329999999983,No Break
TXN-003375,2032-03-28,960.0,Bank of America,24.967955,25.185446,Match,-0.217490999999999,No Break
TXN-003377,2032-03-30,-1.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Missing in Books
TXN-003381,2032-04-03,2282.0,Bank of America,-3.9979713,-4.065245,Break,0.06727369999999988,Amount Mismatch
